"feature","shap_importance","dataset","seed"
"ENSBTAG00000008300.ENSBTAG00000001462",0.00176001072290284,"vitro",53
"ENSBTAG00000000476.ENSBTAG00000003781",0.0401779361751546,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000011741",0.00595033633950475,"vitro",53
"ENSBTAG00000000575.ENSBTAG00000012897",0.043473822411174,"vitro",53
"ENSBTAG00000015991.ENSBTAG00000024015",0.00858798450083882,"vitro",53
"ENSBTAG00000005339.ENSBTAG00000000782",0.00303221901647288,"vitro",53
"ENSBTAG00000000575.ENSBTAG00000020679",0.0560401587860292,"vitro",53
"ENSBTAG00000007773.ENSBTAG00000010347",0.0415002876220057,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000018993",0.00679739056755828,"vitro",53
"ENSBTAG00000014583.ENSBTAG00000011515",0.0380546751796619,"vivo",22
"ENSBTAG00000025644.ENSBTAG00000011515",0.0308785094562329,"vivo",22
"ENSBTAG00000010452.ENSBTAG00000011515",0.033684547209114,"vivo",22
"ENSBTAG00000014906.ENSBTAG00000011515",0.0363639779767989,"vivo",22
"ENSBTAG00000017745.ENSBTAG00000015361",0.14065497064843,"vivo",22
"ENSBTAG00000010562.ENSBTAG00000011515",0.0262583356286771,"vivo",22
"ENSBTAG00000014737.ENSBTAG00000037649",0.0132459585946615,"vivo",22
"ENSBTAG00000001941.ENSBTAG00000023144",0.0819167739613234,"vivo",22
"ENSBTAG00000003329.ENSBTAG00000002081",0.0186423090736011,"vivo",22
"ENSBTAG00000015089.ENSBTAG00000023144",0.0954044853267991,"vivo",22
"ENSBTAG00000017246.ENSBTAG00000010444",0.0466055017556306,"vivo",22
"ENSBTAG00000026236.ENSBTAG00000019929",0.0020109781805671,"vivo",22
"ENSBTAG00000012519.ENSBTAG00000031753",0.0164298075221707,"vivo",22
"ENSBTAG00000001292.ENSBTAG00000032007",0.0113001453839463,"vivo",22
"ENSBTAG00000008300.ENSBTAG00000008165",0.0318672006446378,"vitro",22
"ENSBTAG00000000575.ENSBTAG00000015296",0.0332348204526502,"vitro",22
"ENSBTAG00000005947.ENSBTAG00000015910",0.0368209966767436,"vitro",22
"ENSBTAG00000021945.ENSBTAG00000011741",0.0065978147532022,"vitro",22
"ENSBTAG00000013103.ENSBTAG00000010682",0.0555137537900816,"vitro",22
"ENSBTAG00000021466.ENSBTAG00000010682",0.05554146712763,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000001462",0.00931414729750468,"vitro",22
"ENSBTAG00000000476.ENSBTAG00000003781",0.0243897139350002,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000011741",0.00971444294279122,"vitro",22
"ENSBTAG00000000575.ENSBTAG00000012897",0.040071558689738,"vitro",22
"ENSBTAG00000015991.ENSBTAG00000024015",0.00511045945562366,"vitro",22
"ENSBTAG00000005339.ENSBTAG00000000782",0.0307211550308434,"vitro",22
"ENSBTAG00000000575.ENSBTAG00000020679",0.029435481059299,"vitro",22
"ENSBTAG00000007773.ENSBTAG00000010347",0.0324864804585855,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000018993",0.0580223694590861,"vitro",22
"ENSBTAG00000014583.ENSBTAG00000011515",0.0404623725413776,"vivo",17
"ENSBTAG00000025644.ENSBTAG00000011515",0.0326834035406883,"vivo",17
"ENSBTAG00000010452.ENSBTAG00000011515",0.0433842976869478,"vivo",17
"ENSBTAG00000014906.ENSBTAG00000011515",0.031742794047014,"vivo",17
"ENSBTAG00000017745.ENSBTAG00000015361",0.0115172020923712,"vivo",17
"ENSBTAG00000010562.ENSBTAG00000011515",0.0314322397823353,"vivo",17
"ENSBTAG00000014737.ENSBTAG00000037649",0.149490210002195,"vivo",17
"ENSBTAG00000001941.ENSBTAG00000023144",0.0022978157295936,"vivo",17
"ENSBTAG00000003329.ENSBTAG00000002081",0.0209258076729622,"vivo",17
"ENSBTAG00000015089.ENSBTAG00000023144",0.00548523033975797,"vivo",17
"ENSBTAG00000017246.ENSBTAG00000010444",0.109003622228958,"vivo",17
"ENSBTAG00000026236.ENSBTAG00000019929",0.0167125523233182,"vivo",17
"ENSBTAG00000012519.ENSBTAG00000031753",0.00649922586866534,"vivo",17
"ENSBTAG00000001292.ENSBTAG00000032007",0.00391195952386231,"vivo",17
"ENSBTAG00000008300.ENSBTAG00000008165",0.0110392381712817,"vitro",17
"ENSBTAG00000000575.ENSBTAG00000015296",0.0113768553988121,"vitro",17
"ENSBTAG00000005947.ENSBTAG00000015910",0.017202576300207,"vitro",17
"ENSBTAG00000021945.ENSBTAG00000011741",0.00092723591553901,"vitro",17
"ENSBTAG00000013103.ENSBTAG00000010682",0.0751513937131473,"vitro",17
"ENSBTAG00000021466.ENSBTAG00000010682",0.0848346623438407,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000001462",0.00693504748205041,"vitro",17
"ENSBTAG00000000476.ENSBTAG00000003781",0.0404877611181055,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000011741",0.00217455661594813,"vitro",17
"ENSBTAG00000000575.ENSBTAG00000012897",0.00425456891885757,"vitro",17
"ENSBTAG00000015991.ENSBTAG00000024015",0.182629403817171,"vitro",17
"ENSBTAG00000005339.ENSBTAG00000000782",0.0234670806240634,"vitro",17
"ENSBTAG00000000575.ENSBTAG00000020679",0.00576136461941009,"vitro",17
"ENSBTAG00000007773.ENSBTAG00000010347",0.0436372148040813,"vitro",17
