"Sample","ENSBTAG00000012817-ENSBTAG00000007909","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000021697-ENSBTAG00000002804","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000015978-ENSBTAG00000011628","ENSBTAG00000021697-ENSBTAG00000005990","ENSBTAG00000012817-ENSBTAG00000005397","ENSBTAG00000007273-ENSBTAG00000034385","ENSBTAG00000020645-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000010444","ENSBTAG00000000073-ENSBTAG00000014611","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000021697-ENSBTAG00000007173","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000018103-ENSBTAG00000006240","ENSBTAG00000003658-ENSBTAG00000018517","ENSBTAG00000015801-ENSBTAG00000015510","ENSBTAG00000046421-ENSBTAG00000006240","ENSBTAG00000014113-ENSBTAG00000019428"
"SW_PR_4.PR_Hols_4",86.7181622608303,68.6150717713346,56.8395566460048,62.7929929190701,60.0247746216859,48.5020609575727,75.566421378734,10.9260235263109,59.8503086275204,61.8737564548867,88.20913494473,95.8373177258913,79.9497222681988,56.9763299251012,14.8249194330988,84.0308389884549,57.3766218195978,10.9151321815293,14.31365004058,11.6956351640389
"SW_PR_5.PR_Hols_4",105.791727789659,46.8024153889857,38.7703236620889,76.6042434572303,60.9569091426794,33.0833087477228,92.1871736222048,47.065852498457,60.7918873276865,61.9514960457414,88.3199629023835,97.8282995765621,84.5875284168156,38.8636168651291,43.4571894029161,85.0890799606001,54.1956654313989,10.9151321815293,14.31365004058,11.6956351640389
"SW_PR_7.PR_Hols_4",109.56995066507,84.6983404983764,70.1626624923434,79.3400708326858,57.250888485441,59.8708704633859,95.4795263937887,10.9260235263109,59.7919789146707,62.2303953296812,88.7175703208206,93.9743249453653,79.3575166133098,70.3314952205608,14.8249194330988,81.7653608340035,65.6715269636298,10.9151321815293,14.31365004058,11.6956351640389
"Zo_NP_3.NP_Jap_5",22.1762729354711,18.020495684899,15.0120029069874,16.5384962568833,64.1029580394408,13.8396230276065,20.711975666197,10.0336383723518,63.9322565554307,66.0919314710016,96.5517736642982,105.617143303888,73.3282305864243,16.2297903811308,13.8999543572454,88.0550842873954,12.9087017058202,9.16641829065064,15.0188084723056,8.70837789901981
"Zo_NP_8.NP_Jap_5",52.6270372420529,18.020495684899,15.0120029069874,39.2478962074092,64.8996614151769,13.8396230276065,49.1520787967019,10.0336383723518,63.513373756247,65.8748611935073,96.2346620315254,105.692463206015,73.6484314677112,16.2297903811308,13.8999543572454,88.0047836340385,12.9087017058202,9.16641829065064,15.0188084723056,8.70837789901981
"Zo_NP_13.NP_Jap_5",80.0379810532523,18.020495684899,15.0120029069874,59.6902759047679,63.5828883644473,13.8396230276065,74.7530805005077,10.0336383723518,63.3174839004092,65.7172193723099,96.0043676960215,104.528244208453,73.4485470411965,16.2297903811308,13.8999543572454,89.5744185724966,29.6273814154212,9.16641829065064,15.0188084723056,8.70837789901981
"Zo_NP_15.NP_Jap_5",93.9384370355163,68.9086236345047,57.4044397227404,70.0568798828389,63.7192292685399,52.9213730370319,87.7356906483646,10.0336383723518,63.2789162865882,65.2656333091901,95.3446587968283,104.640550211759,72.5893885118723,62.0611406365161,13.8999543572454,88.2514207642051,43.9826828632922,9.16641829065064,15.0188084723056,8.70837789901981
"SW_NP_1.NP_Jap_5",91.8369004035166,18.020495684899,15.0120029069874,68.489607698592,64.4180707178822,13.8396230276065,85.7729182875511,26.1479355483237,61.201659970809,65.5927825936059,95.8225816379425,104.192660751343,69.8594872968547,16.2297903811308,13.8999543572454,88.5472501638624,57.4242575576469,9.16641829065064,15.0188084723056,8.70837789901981
"SW_NP_3.NP_Jap_5",92.8471778257687,18.020495684899,15.0120029069874,69.2430467194297,65.7886056406676,13.8396230276065,86.716487184213,10.0336383723518,63.05149613595,64.899161341847,94.8092905959344,105.485852414499,71.5772534759701,16.2297903811308,13.8999543572454,88.3356300859688,58.0032415347918,9.16641829065064,15.0188084723056,8.70837789901981
"SW_NP_5.NP_Jap_5",82.4968595621503,18.020495684899,15.0120029069874,61.5240445066367,64.768439399602,13.8396230276065,77.0495994868415,10.0336383723518,63.2034774080166,65.2405915208743,95.3080759791711,104.901320511422,71.0216123226617,16.2297903811308,13.8999543572454,88.0560594877504,53.9742549240736,9.16641829065064,15.0188084723056,8.70837789901981
"Zo_NP_3.NP_Sim_1",24.0761374664275,19.4119905288666,14.7449887585892,16.9999450746158,68.3709053397846,13.3621810872854,21.0882100101756,10.3077237879928,68.1888386245882,70.4923037646267,90.549833350919,104.715025698376,78.626572790894,17.0601520410302,13.740544449056,81.5224174597496,13.2083290354417,9.95668616565904,13.9045869291455,10.3100555681947
"Zo_NP_8.NP_Sim_1",57.1356506468586,19.4119905288666,14.7449887585892,40.3429712990071,69.2206528826799,13.3621810872854,50.0449294073485,10.3077237879928,67.742066789288,70.2607810416736,90.2524343036364,104.789702263563,78.9699098344702,17.0601520410302,13.740544449056,81.4758485319625,13.2083290354417,9.95668616565904,13.9045869291455,10.3100555681947
"Zo_NP_13.NP_Sim_1",86.8949187260029,19.4119905288666,14.7449887585892,61.3557240095145,67.8162096501224,13.3621810872854,76.1109749213856,10.3077237879928,67.5331346713306,70.0926434960076,90.0364557367999,103.635427318846,78.755582728996,17.0601520410302,13.740544449056,82.9290347477039,30.3150704936479,9.95668616565904,13.9045869291455,10.3100555681947
