"dataset","feature","mean_importance","sd_importance"
"vitro","`ENSBTAG00000005359-ENSBTAG00000019832`",6.6578881903153,7.66526824986971
"vitro","`ENSBTAG00000015362-ENSBTAG00000018105`",6.62587558259885,8.77662165471691
"vitro","`ENSBTAG00000010991-ENSBTAG00000007348`",6.62337090050509,9.73330156761935
"vitro","`ENSBTAG00000000277-ENSBTAG00000011238`",6.61633412481821,9.07339912617793
"vitro","`ENSBTAG00000011238-ENSBTAG00000017256`",6.60510948463111,14.0669045773202
"vitro","`ENSBTAG00000023652-ENSBTAG00000001694`",6.50256684999736,10.0373233699656
"vitro","`ENSBTAG00000009478-ENSBTAG00000000231`",6.49606267521243,10.3235199757569
"vitro","`ENSBTAG00000017549-ENSBTAG00000002699`",6.48511538731909,13.7493288167129
"vitro","`ENSBTAG00000013103-ENSBTAG00000019929`",6.45861407439042,8.04512106297201
"vitro","`ENSBTAG00000007737-ENSBTAG00000022799`",6.42824669486838,8.59287474371118
"vitro","`ENSBTAG00000014583-ENSBTAG00000011050`",6.42743477184316,8.27506747544726
"vitro","`ENSBTAG00000005691-ENSBTAG00000011578`",6.41920064675752,10.0157458117145
"vitro","`ENSBTAG00000023907-ENSBTAG00000019929`",6.41325756426832,18.7347599399636
"vitro","`ENSBTAG00000005481-ENSBTAG00000003166`",6.38561157985384,7.41600073281077
"vitro","`ENSBTAG00000001764-ENSBTAG00000026676`",6.37463969241191,9.40792155730634
"vitro","`ENSBTAG00000019267-ENSBTAG00000014357`",6.34995432067304,7.03355925109015
"vitro","`ENSBTAG00000016267-ENSBTAG00000020755`",6.34818036037554,10.5042839873914
"vitro","`ENSBTAG00000009478-ENSBTAG00000018114`",6.34311714650358,8.05690330718882
"vitro","`ENSBTAG00000021811-ENSBTAG00000003777`",6.33186391085056,8.90142008317735
"vitro","`ENSBTAG00000000793-ENSBTAG00000019289`",6.30500173164818,6.39362685104056
"vitro","`ENSBTAG00000004924-ENSBTAG00000031718`",6.2733432045951,6.85215297146361
"vitro","`ENSBTAG00000007148-ENSBTAG00000000898`",6.23442016665897,6.78208087562148
"vitro","`ENSBTAG00000017685-ENSBTAG00000007421`",6.23393849486078,10.6236835989605
"vitro","`ENSBTAG00000005691-ENSBTAG00000020644`",6.21510031915089,11.2235411842244
"vitro","`ENSBTAG00000008237-ENSBTAG00000013205`",6.16885146815925,9.74284895527516
"vitro","`ENSBTAG00000004594-ENSBTAG00000011578`",6.14908933026816,9.56994603578774
"vitro","`ENSBTAG00000007897-ENSBTAG00000039292`",6.14615317839689,11.8111319719249
"vitro","`ENSBTAG00000025471-ENSBTAG00000004211`",6.14564869991306,8.6733920604709
"vitro","`ENSBTAG00000010303-ENSBTAG00000007626`",6.12999509085582,6.50614335366248
"vitro","`ENSBTAG00000007737-ENSBTAG00000007909`",6.11426424293589,8.38673537826988
"vitro","`ENSBTAG00000010361-ENSBTAG00000022799`",6.07057184952134,8.01798376561981
"vitro","`ENSBTAG00000022635-ENSBTAG00000012897`",6.05906491201692,8.88381127472208
"vitro","`ENSBTAG00000025644-ENSBTAG00000011628`",6.0467326914865,7.05618621627508
"vitro","`ENSBTAG00000007244-ENSBTAG00000000253`",6.03845262144397,14.4630921732221
"vitro","`ENSBTAG00000007268-ENSBTAG00000015910`",6.02208945023913,9.15967146817245
"vitro","`ENSBTAG00000014921-ENSBTAG00000017745`",6.01755821886972,7.38670654178161
"vitro","`ENSBTAG00000019269-ENSBTAG00000015910`",6.01518964790795,9.86457904660935
"vitro","`ENSBTAG00000015789-ENSBTAG00000006732`",6.00288835328135,9.75309861011449
"vitro","`ENSBTAG00000021217-ENSBTAG00000019289`",5.98912952672697,15.4426801393342
"vitro","`ENSBTAG00000021697-ENSBTAG00000002804`",5.92549826044696,15.5212941203406
"vitro","`ENSBTAG00000009478-ENSBTAG00000002081`",5.90037343035544,15.8617794011651
"vitro","`ENSBTAG00000010562-ENSBTAG00000011515`",5.89691184875495,4.8373512199614
"vitro","`ENSBTAG00000011082-ENSBTAG00000002402`",5.89617605980642,6.40138382774986
"vitro","`ENSBTAG00000017455-ENSBTAG00000019929`",5.89260261011866,8.86424474705102
"vitro","`ENSBTAG00000009876-ENSBTAG00000006420`",5.83319675961098,6.89254315998267
"vitro","`ENSBTAG00000013760-ENSBTAG00000003585`",5.82162132834206,11.9035100581121
"vitro","`ENSBTAG00000014575-ENSBTAG00000003585`",5.81295795298297,11.5899586385242
"vitro","`ENSBTAG00000006295-ENSBTAG00000016948`",5.80921285160313,6.70855413155639
"vitro","`ENSBTAG00000004129-ENSBTAG00000003220`",5.80648035482645,8.8047516039676
"vitro","`ENSBTAG00000019267-ENSBTAG00000011578`",5.80372498347768,8.28140503498163
"vitro","`ENSBTAG00000007740-ENSBTAG00000026676`",5.72855605364851,9.25375673561273
"vitro","`ENSBTAG00000005947-ENSBTAG00000015910`",5.71981822475103,7.57538220646237
"vitro","`ENSBTAG00000018103-ENSBTAG00000011154`",5.71339424982452,8.38764682773783
"vitro","`ENSBTAG00000017122-ENSBTAG00000018052`",5.70224781077571,10.197331580421
"vitro","`ENSBTAG00000023652-ENSBTAG00000003166`",5.69767675585687,6.4361756496868
"vitro","`ENSBTAG00000010738-ENSBTAG00000003220`",5.68733506614599,7.09267317059047
"vitro","`ENSBTAG00000007737-ENSBTAG00000006378`",5.67287950984958,7.4475376204711
