"feature","shap_importance","dataset","seed"
"ENSBTAG00000014218-ENSBTAG00000011761",0,"vivo",893
"ENSBTAG00000005850-ENSBTAG00000022799",0,"vivo",893
"ENSBTAG00000010361-ENSBTAG00000022799",0,"vivo",893
"ENSBTAG00000012829-ENSBTAG00000016933",0,"vivo",893
"ENSBTAG00000012829-ENSBTAG00000017745",0,"vivo",893
"ENSBTAG00000003806-ENSBTAG00000016455",0,"vivo",893
"ENSBTAG00000008096-ENSBTAG00000013674",0,"vivo",893
"ENSBTAG00000008096-ENSBTAG00000019733",0,"vivo",893
"ENSBTAG00000012109-ENSBTAG00000013674",0,"vivo",893
"ENSBTAG00000017448-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000021457-ENSBTAG00000023147",0.000151785714285714,"vivo",893
"ENSBTAG00000021457-ENSBTAG00000011986",0,"vivo",893
"ENSBTAG00000020244-ENSBTAG00000006359",0,"vivo",893
"ENSBTAG00000020244-ENSBTAG00000000815",5.03946861763573e-05,"vivo",893
"ENSBTAG00000020244-ENSBTAG00000015510",0,"vivo",893
"ENSBTAG00000038221-ENSBTAG00000006359",0.000493851078167116,"vivo",893
"ENSBTAG00000038221-ENSBTAG00000000815",0.000381774749373434,"vivo",893
"ENSBTAG00000010673-ENSBTAG00000006359",0,"vivo",893
"ENSBTAG00000010673-ENSBTAG00000000815",0,"vivo",893
"ENSBTAG00000016515-ENSBTAG00000006359",0,"vivo",893
"ENSBTAG00000016515-ENSBTAG00000000815",0,"vivo",893
"ENSBTAG00000016515-ENSBTAG00000015510",0,"vivo",893
"ENSBTAG00000015801-ENSBTAG00000015510",0,"vivo",893
"ENSBTAG00000025410-ENSBTAG00000018343",0,"vivo",893
"ENSBTAG00000007268-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000020199",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000034848",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000000898",0,"vivo",893
"ENSBTAG00000007148-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000010726-ENSBTAG00000025101",0,"vivo",893
"ENSBTAG00000010726-ENSBTAG00000012314",0.000395727040816327,"vivo",893
"ENSBTAG00000047330-ENSBTAG00000017851",0,"vivo",893
"ENSBTAG00000032808-ENSBTAG00000010785",0,"vivo",893
"ENSBTAG00000032808-ENSBTAG00000004211",0,"vivo",893
"ENSBTAG00000032808-ENSBTAG00000007498",0,"vivo",893
"ENSBTAG00000012088-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000002278-ENSBTAG00000013745",0.00691344260927391,"vivo",893
