"feature","shap_importance","dataset","seed"
"ENSBTAG00000025644.ENSBTAG00000011515",0.0372363981147045,"vivo",53
"ENSBTAG00000017745.ENSBTAG00000015361",0.0386087653515456,"vivo",53
"ENSBTAG00000014906.ENSBTAG00000011515",0.0314585523359516,"vivo",53
"ENSBTAG00000010452.ENSBTAG00000011515",0.0463694290274678,"vivo",53
"ENSBTAG00000010562.ENSBTAG00000011515",0.0324019130909291,"vivo",53
"ENSBTAG00000014737.ENSBTAG00000037649",0.0523079252735224,"vivo",53
"ENSBTAG00000015089.ENSBTAG00000023144",0.0113924508547749,"vivo",53
"ENSBTAG00000001941.ENSBTAG00000023144",0.0136416301298501,"vivo",53
"ENSBTAG00000001492.ENSBTAG00000007213",0.00133090411235747,"vivo",53
"ENSBTAG00000001292.ENSBTAG00000032007",0.000494888573632996,"vivo",53
"ENSBTAG00000034077.ENSBTAG00000003848",0.000975012198927601,"vivo",53
"ENSBTAG00000017246.ENSBTAG00000010444",0.00847224915805361,"vivo",53
"ENSBTAG00000003329.ENSBTAG00000002081",0.0715765676395534,"vivo",53
"ENSBTAG00000012519.ENSBTAG00000031753",0.0373028964936613,"vivo",53
"ENSBTAG00000034077.ENSBTAG00000017846",0.000669302154856561,"vivo",53
"ENSBTAG00000026236.ENSBTAG00000019929",0.0235960048628659,"vivo",53
"ENSBTAG00000021105.ENSBTAG00000014031",0.0952813817278906,"vivo",53
"ENSBTAG00000014465.ENSBTAG00000019929",0.000139349489795918,"vivo",53
"ENSBTAG00000005077.ENSBTAG00000015910",0.00678986749122602,"vivo",53
"ENSBTAG00000008300.ENSBTAG00000008165",0.0110590813067567,"vitro",53
"ENSBTAG00000004148.ENSBTAG00000003255",0.00054534556344723,"vitro",53
"ENSBTAG00000013103.ENSBTAG00000010682",0.026821073231186,"vitro",53
"ENSBTAG00000021466.ENSBTAG00000010682",0.0351601057374487,"vitro",53
"ENSBTAG00000000575.ENSBTAG00000015296",0.0729107627079883,"vitro",53
"ENSBTAG00000021945.ENSBTAG00000011741",0.0253349402725189,"vitro",53
"ENSBTAG00000005947.ENSBTAG00000015910",0.0214140831185877,"vitro",53
"ENSBTAG00000015991.ENSBTAG00000024015",0.00985210754789479,"vitro",53
"ENSBTAG00000021217.ENSBTAG00000010682",0.0246496559404955,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000011741",0.0061691014644116,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000001462",0.00246588688190371,"vitro",53
"ENSBTAG00000000476.ENSBTAG00000003781",0.0388768778941252,"vitro",53
"ENSBTAG00000000575.ENSBTAG00000012897",0.0434230230616758,"vitro",53
"ENSBTAG00000005339.ENSBTAG00000000782",0.00396679817990883,"vitro",53
"ENSBTAG00000000575.ENSBTAG00000020679",0.042205616239014,"vitro",53
"ENSBTAG00000007773.ENSBTAG00000010347",0.0403126257799714,"vitro",53
