"feature","shap_importance","dataset","seed"
"ENSBTAG00000007737.ENSBTAG00000019832",0.00161768023290695,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000015910",0.0227437074586297,"vitro",17
"ENSBTAG00000017280.ENSBTAG00000037735",0.163988164612305,"vitro",17
"ENSBTAG00000020645.ENSBTAG00000021527",0.00843179174501937,"vitro",17
"ENSBTAG00000026236.ENSBTAG00000019929",0.00714259047818803,"vitro",17
"ENSBTAG00000012817.ENSBTAG00000007909",0.0299179981358826,"vivo",62
"ENSBTAG00000025644.ENSBTAG00000010986",0.0300522456737509,"vivo",62
"ENSBTAG00000014583.ENSBTAG00000010986",0.0260257586207114,"vivo",62
"ENSBTAG00000002278.ENSBTAG00000015910",0.0273203337274291,"vivo",62
"ENSBTAG00000002278.ENSBTAG00000019929",0.030644910680786,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000002804",0.00916010610635354,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000003418",0.0129079087501489,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000005990",0.00783382190885691,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000019929",0.00709974065812843,"vivo",62
"ENSBTAG00000002278.ENSBTAG00000013745",0.0311378144930773,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000018993",0.0130979444247015,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000015910",0.0168153590424403,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000014966",0.0329725075140303,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000026676",0.0335922052796226,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000010347",0.0114339485782136,"vivo",62
"ENSBTAG00000007773.ENSBTAG00000017060",0.0120366540063235,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000018052",0.0311759463573586,"vivo",62
"ENSBTAG00000021697.ENSBTAG00000007173",0.0114765139812405,"vivo",62
"ENSBTAG00000002317.ENSBTAG00000011154",0.0298150141358797,"vivo",62
"ENSBTAG00000020638.ENSBTAG00000000782",0.0544201182435049,"vivo",62
"ENSBTAG00000020406.ENSBTAG00000021527",0,"vitro",62
"ENSBTAG00000000283.ENSBTAG00000012771",0.0775750000000001,"vitro",62
"ENSBTAG00000000016.ENSBTAG00000016455",0.0529475,"vitro",62
"ENSBTAG00000004630.ENSBTAG00000019929",0.08163,"vitro",62
"ENSBTAG00000000470.ENSBTAG00000019929",0.0928400000000001,"vitro",62
"ENSBTAG00000022120.ENSBTAG00000019929",0.0454075,"vitro",62
"ENSBTAG00000009761.ENSBTAG00000012314",0.00101,"vitro",62
"ENSBTAG00000009357.ENSBTAG00000012771",0.03187,"vitro",62
"ENSBTAG00000015043.ENSBTAG00000022799",0,"vitro",62
"ENSBTAG00000010123.ENSBTAG00000018517",0,"vitro",62
"ENSBTAG00000008300.ENSBTAG00000001462",0,"vitro",62
"ENSBTAG00000021316.ENSBTAG00000019929",0.08718,"vitro",62
"ENSBTAG00000031998.ENSBTAG00000015708",0.002875,"vitro",62
"ENSBTAG00000008300.ENSBTAG00000011741",0,"vitro",62
"ENSBTAG00000020556.ENSBTAG00000018517",0,"vitro",62
"ENSBTAG00000007737.ENSBTAG00000019832",0,"vitro",62
"ENSBTAG00000008300.ENSBTAG00000015910",0.000975,"vitro",62
"ENSBTAG00000017280.ENSBTAG00000037735",0,"vitro",62
"ENSBTAG00000020645.ENSBTAG00000021527",0,"vitro",62
"ENSBTAG00000026236.ENSBTAG00000019929",0.00392,"vitro",62
