	Zo_IVT_NP_3	Zo_IVT_NP_6	Zo_IVT_NP_10	Zo_IVT_NP_13	Zo_IVT_NP_15	Zo_IVT_NP_18	Zo_IVT_NP_20	Zo_IVT_NP_21	Zo_IVT_NP_23	Zo_IVT_NP_26	Zo_IVT_NP_28	Zo_IVT_PR_1	Zo_IVT_PR_2	Zo_IVT_PR_3	Zo_IVT_PR_5	Zo_IVT_PR_7	SW_IVT_NP_1	SW_IVT_NP_2	SW_IVT_NP_3	SW_IVT_NP_4	SW_IVT_NP_5	SW_IVT_NP_6	SW_IVT_PR_1	SW_IVT_PR_2	SW_IVT_PR_3	SW_IVT_PR_4
ENSBTAG00000040360	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.706945981	5.887221242	5.989187181	5.994851857	5.682319	5.804928953	5.560279276	5.806750884	5.519082752	5.654874398	5.726989616	6.016178782	5.61214845
ENSBTAG00000040361	7.509372315	7.509372315	11.76679137	7.509372315	8.492064319	7.509372315	7.509372315	7.509372315	7.509372315	7.509372315	7.509372315	7.509372315	7.509372315	11.77837587	7.590804859	7.636864123	7.42152326	8.686855771	9.331837744	6.567905773	7.792974199	8.079975	8.152118324	9.309668664	6.767355341	8.531220838
ENSBTAG00000040368	8.67552116	9.397710551	6.001211538	6.001211538	6.001211538	8.320244092	9.921625166	9.814150241	8.185232781	6.001211538	9.023957437	8.941672411	10.71915577	8.066277021	6.080161262	6.124816212	7.92655622	8.179875672	8.811689314	7.532219065	7.671474153	7.592984097	6.909635046	8.598349024	6.867251759	7.927663187
ENSBTAG00000040384	9.629133515	8.855571665	5.653261859	5.653261859	5.653261859	7.836694186	5.653261859	8.406266794	5.653261859	5.653261859	5.653261859	9.431680335	8.975320453	9.437372145	5.732190295	5.776833204	6.650109763	7.904600818	5.618891998	6.896283326	7.279970982	7.498264656	6.553907841	8.364343658	6.530567808	7.109207191
ENSBTAG00000040386	5.66399007	5.66399007	9.022224723	5.66399007	5.66399007	5.66399007	5.66399007	5.66399007	5.66399007	5.66399007	5.66399007	5.66399007	5.66399007	5.66399007	5.744134955	5.789465903	6.484978009	5.61879935	5.516281099	6.099614197	6.242482197	5.435853362	5.278397414	5.784340731	6.443741153	5.66329933
ENSBTAG00000040387	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.743712587	5.918891252	6.017974493	5.793488955	5.934136315	5.803314283	5.672920844	5.563657121	5.810395842	5.969132726	5.696117929	5.616090295	5.857685036
ENSBTAG00000040390	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.702019716	5.885753971	5.989676361	5.746093631	5.549972508	6.095131341	5.671269292	5.861949182	5.566618035	5.875391612	5.609226892	5.545161388	5.742199397
ENSBTAG00000040392	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.682588281	5.866430645	5.970414183	5.658856899	5.626812899	5.678204714	5.723870592	5.454374309	6.091345235	5.577400165	5.927682087	5.796885837	5.688782034
ENSBTAG00000040393	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.739379469	5.927535162	6.033958373	5.656768432	6.152889148	5.737784135	5.625873952	5.733548023	5.741798698	5.79739713	5.737545978	5.61491106	6.199118992
ENSBTAG00000040394	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.700397115	5.852442548	5.938441344	5.622273123	5.795773757	5.721307401	5.693722417	5.665328739	5.676348106	5.88668044	5.731711281	5.654182564	5.887209485
ENSBTAG00000040399	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.663347917	5.855417254	5.96405407	5.355093623	6.065790256	5.908014529	5.581795147	5.585356422	5.68944665	5.694335124	5.814937592	5.392344952	6.119131828
ENSBTAG00000040409	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.770630478	5.945837465	6.044936725	5.649696629	5.791521903	5.879399726	5.729872522	5.729872522	5.982198063	5.826444873	6.075474312	5.592885582	5.787124451
ENSBTAG00000040413	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	5.86656475	6.047653867	6.150080133	5.721813828	6.099272254	5.653519258	5.924054577	5.83641472	5.980419226	6.059342097	5.937676676	5.742373905	6.205933426
ENSBTAG00000040422	8.627761019	5.43292566	5.43292566	5.43292566	9.453379356	7.360805471	5.43292566	7.762419605	8.335164636	8.525386779	9.207807432	5.43292566	5.43292566	7.565395945	5.510976114	7.079435121	6.846930949	7.268770122	7.619264076	6.919528037	6.584609882	6.68939751	6.557463901	7.093997145	6.517725026	6.96904479
ENSBTAG00000040427	5.733639499	8.787584527	5.733639499	5.733639499	5.733639499	5.733639499	5.733639499	5.733639499	5.733639499	5.733639499	5.733639499	5.733639499	8.224922655	5.733639499	5.812510319	5.857120639	6.407712388	6.397491639	6.949133542	5.575541433	5.721689282	5.858766538	5.801529598	6.101982011	6.469716535	5.845654446
ENSBTAG00000040432	5.723435439	5.723435439	5.723435439	5.723435439	5.723435439	8.087624017	5.723435439	5.723435439	5.723435439	5.723435439	5.723435439	5.723435439	5.723435439	7.657468321	5.827281491	5.886018115	6.202961144	5.717657704	5.180096247	5.751270365	5.633997071	5.532311897	5.779619998	7.870194176	6.020559755	5.791110537
ENSBTAG00000040439	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.694682211	5.880399211	5.985443065	5.81816169	5.541492261	5.624067705	5.531710132	5.616245268	6.023809113	5.590212151	5.96096646	5.900192485	5.815449353
ENSBTAG00000040449	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.645410223	5.827527421	5.930535182	5.612023023	5.751473691	5.710200006	5.537105174	5.860027303	5.519817789	5.793418175	5.699291405	5.611217567	5.428477356
ENSBTAG00000040460	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.65422677	5.811239692	5.900048162	5.639101897	5.849384428	5.774401687	5.5171072	5.687473079	5.609109996	5.716329288	5.756797683	5.623622912	5.620015168
ENSBTAG00000040461	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.719384861	5.874365992	5.962025255	5.672930684	5.714954629	5.873810611	5.807042117	5.815414179	5.760138603	5.606198113	5.784354211	5.874681933	5.658868448
ENSBTAG00000040477	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.635672679	5.824619138	5.931489615	5.761659931	5.650379644	5.525169626	5.423453768	5.275686907	5.578287099	5.934021367	5.796290125	5.852798475	5.691520091
ENSBTAG00000040478	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.770574489	5.933716701	6.025991974	5.741021218	5.902334487	6.045676247	5.630477271	5.739139033	5.834089223	5.772823046	5.87169645	5.759640875	5.77064007
ENSBTAG00000040489	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.712458222	5.872837146	5.963549469	5.775346487	5.758832413	5.844976421	5.631121335	5.645571561	5.776309071	5.885288974	5.630000673	5.674902834	5.754904909
ENSBTAG00000040490	5.81359193	5.81359193	5.81359193	5.81359193	5.81359193	9.853420432	5.81359193	5.81359193	5.81359193	5.81359193	5.81359193	5.81359193	5.81359193	5.81359193	5.913671787	5.970278203	5.909997406	7.384572878	5.993234745	5.685269962	5.329503494	5.516595643	6.239787577	5.481361299	5.745660834	8.095632462
ENSBTAG00000040496	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.678939631	5.857295085	5.958175157	5.484134568	5.833170099	5.93402831	5.709769798	5.492034616	5.598493004	5.818962566	5.7190717	5.671608032	5.930753933
ENSBTAG00000040497	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	5.712334284	8.729281182	5.835173751	5.571364159	6.765551851	6.545780545	6.027956141	6.251768785	5.884145652	5.694786197	6.389623741	5.735596775	6.223966894
ENSBTAG00000040507	5.593020941	5.593020941	5.593020941	5.593020941	5.593020941	9.047953032	6.927414051	5.593020941	5.593020941	8.084053835	5.593020941	5.593020941	9.765290808	7.24241894	5.671476814	5.715852435	5.999941609	6.034272425	6.554545736	5.743943426	6.119164529	6.982986692	6.141301871	7.109042899	5.680544814	5.986598427
ENSBTAG00000040512	5.702878662	7.39127887	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.702878662	5.783189728	5.82861467	5.289426927	5.83869719	6.020504735	6.067202111	5.699586684	5.585640969	5.963556246	5.88772824	5.661563213	6.041184943
ENSBTAG00000040521	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.737106131	5.914034785	6.014107841	5.884434883	5.720346186	6.116510319	5.599837923	5.653694137	5.630378345	5.826659564	5.776158583	5.707587818	5.766002203
ENSBTAG00000040533	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.578605593	6.77822456	6.891131542	7.483941515	7.68312543	7.546883636	5.357375219	5.690130374	5.574079909	6.019470013	6.824186094	7.350904731	7.610087763
ENSBTAG00000040541	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.644645104	5.826610215	5.929531954	5.756685169	5.67728556	5.657178574	5.426438633	5.336925296	5.708794148	5.868456138	5.824199785	5.665049608	5.77576957
ENSBTAG00000040547	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.67224042	5.859439338	5.965321384	5.666791313	5.710156332	5.739648478	5.512835994	5.313962558	6.019220249	5.825540523	5.93479361	5.501257753	5.7836315
ENSBTAG00000040551	5.399835359	7.282040844	7.040223578	5.399835359	7.282040844	5.399835359	9.221935147	6.955070315	8.21186186	10.02323533	6.341434501	5.399835359	5.399835359	9.764881818	5.47786267	5.521995891	6.659051608	7.111570053	7.918989247	6.418914911	6.838100279	6.819742497	6.93682756	6.819742497	6.736679257	6.927803246
ENSBTAG00000040555	5.968491318	5.968491318	5.968491318	10.10780572	5.968491318	5.968491318	5.968491318	5.968491318	5.968491318	5.968491318	5.968491318	5.968491318	5.968491318	5.968491318	6.056518156	6.106307235	6.480788341	5.565996948	5.664462324	6.045561148	5.860598818	6.133102125	6.567918409	5.140715459	7.289618937	7.992951714
ENSBTAG00000040567	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.611287115	5.779071433	5.87397234	5.747980922	5.66105736	5.711700317	5.617508178	5.713939155	5.658689789	5.485951446	5.8472208	5.476256799	5.515663345
ENSBTAG00000040569	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.891162149	5.980188311	6.030542621	5.463399419	6.126660495	5.966490386	6.228582308	6.049241485	6.27206076	5.748620249	7.355286817	5.307598229	6.134279505
ENSBTAG00000040574	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.79240254	5.986582459	6.096413046	5.587181682	5.781349058	5.727992086	5.699643891	5.699643891	6.090957666	5.666973418	6.662457352	5.656876065	5.679932375
ENSBTAG00000040575	5.717796753	5.717796753	10.07511154	5.717796753	5.717796753	5.717796753	9.781625282	5.717796753	5.717796753	5.717796753	5.717796753	5.717796753	5.717796753	5.717796753	5.795825356	5.839959308	5.936778867	6.857914368	6.372268939	6.555094245	6.498779285	6.211747278	6.127751355	6.008018088	6.105574623	6.542494973
ENSBTAG00000040582	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.644227074	5.803093431	5.892950227	5.604713405	5.632647462	5.544967698	5.806259446	5.727181324	5.727181324	5.697532989	5.711875198	5.669054494	5.504788675
ENSBTAG00000040584	9.165725775	5.100423038	6.89103049	5.100423038	10.4243957	5.100423038	9.569305823	9.515032079	9.332250916	9.939543774	9.819489866	9.02241474	5.100423038	10.25561076	10.15399925	5.223561163	8.173490141	8.540805077	7.468076925	8.744375597	8.461082305	6.283105784	8.103286565	6.579453656	8.145417988	9.025371073
ENSBTAG00000040585	5.498122592	5.498122592	5.498122592	8.63477755	5.498122592	5.498122592	5.498122592	9.591562877	5.498122592	9.989164292	5.498122592	5.498122592	10.52576858	5.498122592	5.576171142	5.620316377	5.773018832	6.467767643	6.576990478	6.161151986	6.727106447	6.525611372	6.940445372	7.281086021	5.971794939	6.776646584
ENSBTAG00000040596	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	5.819809706	6.010613374	6.118534312	5.739657238	6.329286596	5.571953642	5.727376874	5.685837442	5.760336724	6.106642197	5.667177309	5.81090328	6.251050207
ENSBTAG00000040598	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.016311797	6.213500513	6.325032913	5.777941933	5.815290091	7.04652873	5.805253831	5.840235304	6.371649715	6.06094674	5.605388961	5.949410272	6.592415687
ENSBTAG00000040602	8.750628965	8.434449064	9.002521741	11.38900574	10.25056237	9.142925593	10.49650793	10.67084808	11.02039011	9.601691308	10.09993986	10.34350577	10.82256192	6.460466585	6.542298534	6.588583707	10.46438383	8.253131087	8.756304745	11.28163029	9.717559457	10.22616177	9.26029528	8.262018041	9.438267408	7.80519475
ENSBTAG00000040605	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	5.825925738	6.012900126	6.118655176	5.78160317	5.768199948	6.25703352	5.723249863	5.717920136	6.028381947	5.909976194	6.047303263	5.511181749	5.839627932
ENSBTAG00000040607	5.728729562	5.728729562	5.728729562	5.728729562	9.853432746	5.728729562	5.728729562	5.728729562	5.728729562	5.728729562	5.728729562	5.728729562	5.728729562	5.728729562	5.806844004	5.851026507	5.647243462	5.976247605	5.612895508	5.800081896	5.872387319	6.188621669	6.134463341	6.30905628	5.674843996	6.022500159
ENSBTAG00000040609	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.715765983	5.876723368	5.967762875	5.540327042	5.767443294	5.831037584	5.717822117	5.642609345	5.875235131	5.810949402	5.805362739	5.671913983	5.886398961
ENSBTAG00000043157	8.802273001	8.459704715	7.718697019	5.280342092	8.37863866	5.280342092	5.280342092	8.816603089	8.623344414	8.408230879	8.861218222	5.280342092	5.280342092	8.009565742	8.178598131	5.402526195	7.397114056	7.347436271	7.849602694	7.048007097	6.804929798	6.972685332	6.867448976	6.70482296	7.372406311	7.257892615
ENSBTAG00000043553	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.681256892	5.865345553	5.969468399	6.01255669	5.663590969	5.756732664	5.603553797	5.460017793	5.656122998	5.759010323	5.529111525	5.992148227	5.590722795
ENSBTAG00000043578	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.603772288	5.790836885	5.896642958	5.724543789	5.943482055	5.349160849	5.523326666	5.594531067	5.368443557	5.831238779	5.43590192	5.698177742	5.907734437
ENSBTAG00000043581	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.763755091	5.92653927	6.018612035	5.702005835	5.701225584	5.794471829	5.954373011	5.849669588	5.760017324	5.921952126	5.626060331	5.800601331	5.819045018
ENSBTAG00000043948	5.704097238	5.704097238	5.704097238	8.946234226	5.704097238	5.704097238	5.704097238	5.704097238	5.704097238	5.704097238	5.704097238	5.704097238	5.704097238	5.704097238	5.783616526	5.828593628	6.271876632	5.514942988	5.585342863	5.580391302	5.363950905	5.945953513	6.190675186	5.863028564	6.361116253	5.619682843
ENSBTAG00000043949	9.160034096	8.725009856	5.455111997	5.455111997	5.455111997	9.536231292	8.966140399	9.692062366	9.441221455	9.983420131	9.172716356	8.462028944	10.75759874	7.337544256	10.31583613	5.577287247	8.570385808	8.301113895	8.628348973	8.928438049	8.834742914	7.875830444	7.981682447	8.596246055	7.935172056	7.673483085
ENSBTAG00000043950	5.689042395	5.689042395	5.689042395	5.689042395	5.689042395	5.689042395	5.689042395	9.392758964	5.689042395	5.689042395	5.689042395	5.689042395	5.689042395	5.689042395	5.767305517	5.811572116	6.021426698	5.937505857	5.944616655	5.468023874	5.820657679	5.611761726	5.956745628	5.937505857	6.212494804	5.519780233
ENSBTAG00000043951	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.685701525	5.869006075	5.972685418	5.721365622	5.725409969	5.411616594	5.673546017	5.475793647	5.99728929	5.715517678	5.94620067	5.829349642	5.62986671
ENSBTAG00000043953	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.642270468	5.824837283	5.928099353	5.878264819	5.466701589	5.712786562	5.463922356	5.5232273	5.72337874	5.735783688	5.644280428	5.925218082	5.50742422
ENSBTAG00000043954	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.636949661	5.816825467	5.918565469	5.783042905	5.905213117	5.763917345	5.44448461	5.764933781	5.365331519	5.67394402	5.573969258	5.707318401	5.747502036
ENSBTAG00000043956	9.606327181	10.52600956	9.834358651	5.761825161	9.610674783	5.761825161	8.557438361	5.761825161	5.761825161	5.761825161	5.761825161	5.761825161	10.53115185	10.0740829	5.840783159	5.885442789	8.245011065	6.830482699	6.67029036	8.820896412	8.588586565	7.409531769	7.201338393	6.350721507	7.493256773	5.790904367
ENSBTAG00000043957	5.762200934	5.762200934	5.762200934	5.762200934	5.762200934	5.762200934	5.762200934	7.122528545	5.762200934	5.762200934	5.762200934	5.762200934	7.691526765	9.250227096	5.84218163	5.887419711	5.719776521	5.820798899	7.560767444	5.901979744	6.166568269	5.826705126	5.996490458	6.334464087	5.675819669	6.158220506
ENSBTAG00000043958	5.575408031	5.575408031	5.575408031	5.575408031	6.911154826	5.575408031	5.575408031	9.779561151	5.575408031	5.575408031	5.575408031	9.994109677	5.575408031	5.575408031	7.283460366	5.698364132	6.813303704	5.398752768	5.839688108	6.95700794	5.886001799	6.948064813	6.236603072	6.479864011	6.296298209	5.710309887
ENSBTAG00000043959	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.76591749	5.908457628	5.98908011	5.663571096	5.784699041	5.89829599	5.905425025	5.886877021	5.756873786	5.809236103	5.796400876	5.709479049	5.774233178
ENSBTAG00000043960	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.614924743	5.693147385	5.737391088	5.722431524	5.874276273	5.850465725	5.622223714	5.572856197	5.623939063	5.944196197	5.87637812	5.629516465	5.594368803
ENSBTAG00000043961	5.698092278	5.698092278	5.698092278	5.698092278	5.698092278	5.698092278	5.698092278	7.471572589	5.698092278	9.091505493	5.698092278	5.698092278	5.698092278	5.698092278	5.778868893	5.824557156	6.197832982	6.132626345	5.1192818	5.677553396	5.304366634	6.601018061	6.056568616	7.810446453	6.234638162	6.288710763
ENSBTAG00000043962	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.783532899	5.967012695	6.070791159	6.065818094	6.032629158	5.93048932	5.590570791	5.509304548	5.658388827	5.821907166	5.819064861	5.924554636	5.892760243
ENSBTAG00000043963	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.795179081	5.984215855	6.091137415	5.666299783	5.85849568	5.937478519	5.756484557	5.85849568	5.679734235	6.044804807	6.085107607	5.501695595	5.662425257
ENSBTAG00000043964	5.678093553	5.678093553	5.678093553	5.678093553	5.678093553	5.678093553	5.678093553	7.565340034	5.678093553	5.678093553	9.914444982	5.678093553	8.076780719	5.678093553	5.758462348	5.803919942	6.509898809	6.036387684	6.306468439	6.020262502	5.679177574	5.703020777	6.588482276	9.115925803	6.382234949	6.339537163
ENSBTAG00000043969	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.76253403	5.948260203	6.053309247	5.745367273	5.810050348	5.663888539	5.587704005	5.682732435	5.997706193	5.714948093	6.281070606	5.763541841	5.758126756
ENSBTAG00000043970	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.738586885	5.928818686	6.036416169	5.746529094	6.260039806	5.653483739	5.782170846	5.776776164	5.627357457	5.719180227	5.546548513	5.747460365	6.124395533
ENSBTAG00000043972	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.642596097	5.834826088	5.943553772	5.601401355	5.249774135	5.872800571	5.787667941	5.646540301	5.992043564	5.404226133	6.007450425	5.805904773	5.208041261
ENSBTAG00000043976	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.735741027	5.922677425	6.028410987	5.697176956	5.599187505	5.50555075	5.642157394	5.613372387	6.032223182	5.870581095	6.169676247	5.730214959	5.764878569
ENSBTAG00000043978	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.58563885	5.764839693	5.866197928	5.786571427	5.601708383	5.634149996	5.412351041	5.537327014	5.572040045	5.797268357	5.402974968	5.680793705	5.575310872
ENSBTAG00000043979	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	5.821583819	6.015512637	6.125201199	5.623015988	5.633769713	6.39467158	5.724410488	5.59607581	6.047303072	5.859029888	6.352436613	5.478521736	5.803700456
ENSBTAG00000043981	9.540877129	8.922155509	5.447369281	9.618370111	7.581100959	5.447369281	9.692936955	6.775652185	8.101310731	10.17401756	8.261893715	5.447369281	5.447369281	5.447369281	5.525465903	5.569638328	8.004493237	8.004493237	7.333967274	7.733282372	7.225543771	7.490441384	6.806854591	7.670723787	7.430209784	7.571897586
ENSBTAG00000043983	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.715855574	5.909977695	6.019775591	5.427457022	6.175646412	5.615500117	5.560461073	5.683779438	5.605634296	6.210048457	5.585579955	5.386440641	6.180383437
ENSBTAG00000043985	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.567249836	5.753053626	5.858146571	5.940232335	5.680263853	5.542250482	5.451997823	5.511720734	5.586241258	5.68097412	5.609385626	5.380073448	5.33681158
ENSBTAG00000043987	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.796863178	5.875720068	5.92032251	6.006945134	6.034472102	6.340561943	6.429280595	6.083173619	6.141277502	5.389833015	6.340561943	5.591759446	5.742455389
ENSBTAG00000043989	5.474439565	5.474439565	9.614001877	5.474439565	6.420076174	5.474439565	9.591053201	9.733890376	9.083030561	7.036343187	5.474439565	5.474439565	9.808971006	5.474439565	5.552801447	5.597123907	6.482002122	7.071643683	6.226510062	7.033513043	7.160910344	5.545984005	7.318245999	5.90060526	6.222388158	7.023854661
ENSBTAG00000043990	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.719838363	5.890573997	5.987144204	5.864422959	5.956572956	5.713285279	5.645535413	5.729240955	5.787708034	5.729645905	5.863565879	5.495937349	5.814280945
ENSBTAG00000043991	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.682763631	5.876386307	5.98590171	5.588277493	5.594049247	6.018892367	5.630156525	5.59174488	5.760951963	5.63813781	6.412729417	5.282064251	5.509757884
ENSBTAG00000043992	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.808227364	5.997323323	6.104278358	5.772317023	6.24582667	5.706126415	5.607757865	5.635819173	6.009866463	5.883364924	6.030711289	5.591332128	6.107319673
ENSBTAG00000043993	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.722970251	5.912886333	6.020305242	5.491886836	6.108141838	5.530301678	5.446590253	5.697076664	5.934958164	5.868915818	5.941872283	5.597111425	6.070958466
